fold,id,epoch,smoothing,score
1,g06,8,8,0.3674346392273369
1,g06,8,32,0.36659503437954977
1,g06,16,1,0.3580649242792592
1,g06,16,8,0.3443410987512873
1,g06,16,32,0.3504419982047337
1,g07,2,1,0.3690419475267914
1,g07,2,8,0.3610407618084942
1,g07,2,32,0.36742774686714236
1,g07,4,1,0.37045690445865503
1,g07,4,8,0.3643951215021477
1,g07,4,32,0.36393652786695846
1,g07,8,1,0.36383293597649613
1,g07,8,8,0.3696889836281267
1,g07,8,32,0.37305661948138835
1,g07,16,1,0.3543526660122747
1,g07,16,8,0.3536191912319291
1,g07,16,32,0.35418271809586166
1,g08,2,1,0.41584277592841734
1,g08,2,8,0.4116784354341582
1,g08,2,32,0.4140023618362629
1,g08,4,1,0.3955350980539077
1,g08,4,8,0.37642186730258337
1,g08,4,32,0.3777776293457096
1,g08,8,1,0.3891401101987747
1,g08,8,8,0.36538684072374195
1,g08,8,32,0.3570848970512428
1,g08,16,1,0.37933840183662704
1,g08,16,8,0.3641352807942977
1,g08,16,32,0.35416341696808884
1,g09,2,1,0.4170718234021092
1,g09,2,8,0.42222607253252553
1,g09,2,32,0.4195437668460663
1,g09,4,1,0.3989346001011627
1,g09,4,8,0.38286674927968556
1,g09,4,32,0.37368604155682644
1,g09,8,1,0.38696629711290986
1,g09,8,8,0.3580242656884279
1,g09,8,32,0.3493474336538088
1,g09,16,1,0.3926002230956422
1,g09,16,8,0.36989045894820327
1,g09,16,32,0.35771972333795454
1,g10,2,1,0.3866109000620117
1,g10,2,8,0.36052281199975234
1,g10,2,32,0.3542861187267342
1,g10,4,1,0.36617730871596815
1,g10,4,8,0.3548083716284605
1,g10,4,32,0.3489074898149107
1,g10,8,1,0.37372918721195286
1,g10,8,8,0.35431859040636104
1,g10,8,32,0.35682537428128713
1,g10,16,1,0.37382558367944846
1,g10,16,8,0.3751118985339709
1,g10,16,32,0.3809158219339946
1,g11,2,1,0.3911639793587533
1,g11,2,8,0.36677661630302677
1,g11,2,32,0.35930377277769593
1,g11,4,1,0.38499606110325213
1,g11,4,8,0.36465031100066336
1,g11,4,32,0.35411180498040634
1,g11,8,1,0.3917083204151999
1,g11,8,8,0.3599257087069305
1,g11,8,32,0.34061932384783716
1,g11,16,1,0.371681727564443
1,g11,16,8,0.37057754696633033
1,g11,16,32,0.35419002792656046
1,g12,2,1,0.3775577923448215
1,g12,2,8,0.36463067764044493
1,g12,2,32,0.3739888236839745
1,g12,4,1,0.3623982250507817
1,g12,4,8,0.36005107107563605
1,g12,4,32,0.3615026920338239
1,g12,8,1,0.35901972201062216
1,g12,8,8,0.34924522978786005
1,g12,8,32,0.3480594305057971
1,g12,16,1,0.3522286471292566
1,g12,16,8,0.3258948450822509
1,g12,16,32,0.32853794362895117
1,g13,2,1,0.38392863098358887
1,g13,2,8,0.3640282257316173
1,g13,2,32,0.358696470408275
1,g13,4,1,0.37890486100248905
1,g13,4,8,0.36439520140120013
1,g13,4,32,0.36543616238846227
1,g13,8,1,0.350153889741691
1,g13,8,8,0.3562057228436461
1,g13,8,32,0.35596937881944374
