fold,inner,candidate_id,base_id,panel,context,family,weighting,smoothing,low_bias,high_bias,score
5,2,full__8__catboost__participant__4__-0.3__-0.3,full__8__catboost__participant,full,8,catboost,participant,4,-0.3,-0.3,0.28028047542769474
5,2,full__8__catboost__participant__4__-0.3__0.0,full__8__catboost__participant,full,8,catboost,participant,4,-0.3,0.0,0.28946671434713905
5,2,full__8__catboost__participant__4__-0.3__0.3,full__8__catboost__participant,full,8,catboost,participant,4,-0.3,0.3,0.3436007914756337
5,2,full__8__catboost__participant__4__0.0__-0.3,full__8__catboost__participant,full,8,catboost,participant,4,0.0,-0.3,0.3436889674174029
5,2,full__8__catboost__participant__4__0.0__0.0,full__8__catboost__participant,full,8,catboost,participant,4,0.0,0.0,0.34248934849909224
5,2,full__8__catboost__participant__4__0.0__0.3,full__8__catboost__participant,full,8,catboost,participant,4,0.0,0.3,0.3611610567269989
5,2,full__8__catboost__participant__4__0.3__-0.3,full__8__catboost__participant,full,8,catboost,participant,4,0.3,-0.3,0.36627766498197334
5,2,full__8__catboost__participant__4__0.3__0.0,full__8__catboost__participant,full,8,catboost,participant,4,0.3,0.0,0.36925363872838307
5,2,full__8__catboost__participant__4__0.3__0.3,full__8__catboost__participant,full,8,catboost,participant,4,0.3,0.3,0.37240259090700994
5,3,eye_pupil__1__logistic__global__1__-0.3__-0.3,eye_pupil__1__logistic__global,eye_pupil,1,logistic,global,1,-0.3,-0.3,0.32575271173787895
5,3,eye_pupil__1__logistic__global__1__-0.3__0.0,eye_pupil__1__logistic__global,eye_pupil,1,logistic,global,1,-0.3,0.0,0.3331571124864731
5,3,eye_pupil__1__logistic__global__1__-0.3__0.3,eye_pupil__1__logistic__global,eye_pupil,1,logistic,global,1,-0.3,0.3,0.330679634673259
5,3,eye_pupil__1__logistic__global__1__0.0__-0.3,eye_pupil__1__logistic__global,eye_pupil,1,logistic,global,1,0.0,-0.3,0.31817121245294266
5,3,eye_pupil__1__logistic__global__1__0.0__0.0,eye_pupil__1__logistic__global,eye_pupil,1,logistic,global,1,0.0,0.0,0.3135522151273957
5,3,eye_pupil__1__logistic__global__1__0.0__0.3,eye_pupil__1__logistic__global,eye_pupil,1,logistic,global,1,0.0,0.3,0.3272440724141673
5,3,eye_pupil__1__logistic__global__1__0.3__-0.3,eye_pupil__1__logistic__global,eye_pupil,1,logistic,global,1,0.3,-0.3,0.3308337324461692
5,3,eye_pupil__1__logistic__global__1__0.3__0.0,eye_pupil__1__logistic__global,eye_pupil,1,logistic,global,1,0.3,0.0,0.32672377067483105
5,3,eye_pupil__1__logistic__global__1__0.3__0.3,eye_pupil__1__logistic__global,eye_pupil,1,logistic,global,1,0.3,0.3,0.3179172723910923
5,3,eye_pupil__1__logistic__global__4__-0.3__-0.3,eye_pupil__1__logistic__global,eye_pupil,1,logistic,global,4,-0.3,-0.3,0.3264422049157915
5,3,eye_pupil__1__logistic__global__4__-0.3__0.0,eye_pupil__1__logistic__global,eye_pupil,1,logistic,global,4,-0.3,0.0,0.32643296591091575
5,3,eye_pupil__1__logistic__global__4__-0.3__0.3,eye_pupil__1__logistic__global,eye_pupil,1,logistic,global,4,-0.3,0.3,0.3318687353733696
5,3,eye_pupil__1__logistic__global__4__0.0__-0.3,eye_pupil__1__logistic__global,eye_pupil,1,logistic,global,4,0.0,-0.3,0.32690337664373403
5,3,eye_pupil__1__logistic__global__4__0.0__0.0,eye_pupil__1__logistic__global,eye_pupil,1,logistic,global,4,0.0,0.0,0.31564866587448126
5,3,eye_pupil__1__logistic__global__4__0.0__0.3,eye_pupil__1__logistic__global,eye_pupil,1,logistic,global,4,0.0,0.3,0.3299175899631841
5,3,eye_pupil__1__logistic__global__4__0.3__-0.3,eye_pupil__1__logistic__global,eye_pupil,1,logistic,global,4,0.3,-0.3,0.33027533304778356
5,3,eye_pupil__1__logistic__global__4__0.3__0.0,eye_pupil__1__logistic__global,eye_pupil,1,logistic,global,4,0.3,0.0,0.3244399554430813
5,3,eye_pupil__1__logistic__global__4__0.3__0.3,eye_pupil__1__logistic__global,eye_pupil,1,logistic,global,4,0.3,0.3,0.3214166903719378
5,3,eye_pupil__1__logistic__participant__1__-0.3__-0.3,eye_pupil__1__logistic__participant,eye_pupil,1,logistic,participant,1,-0.3,-0.3,0.3257539810385644
5,3,eye_pupil__1__logistic__participant__1__-0.3__0.0,eye_pupil__1__logistic__participant,eye_pupil,1,logistic,participant,1,-0.3,0.0,0.32221420495115133
5,3,eye_pupil__1__logistic__participant__1__-0.3__0.3,eye_pupil__1__logistic__participant,eye_pupil,1,logistic,participant,1,-0.3,0.3,0.33298832828640396
5,3,eye_pupil__1__logistic__participant__1__0.0__-0.3,eye_pupil__1__logistic__participant,eye_pupil,1,logistic,participant,1,0.0,-0.3,0.3323894962587371
5,3,eye_pupil__1__logistic__participant__1__0.0__0.0,eye_pupil__1__logistic__participant,eye_pupil,1,logistic,participant,1,0.0,0.0,0.31299129859072256
5,3,eye_pupil__1__logistic__participant__1__0.0__0.3,eye_pupil__1__logistic__participant,eye_pupil,1,logistic,participant,1,0.0,0.3,0.33153111122711787
5,3,eye_pupil__1__logistic__participant__1__0.3__-0.3,eye_pupil__1__logistic__participant,eye_pupil,1,logistic,participant,1,0.3,-0.3,0.32958437527985335
5,3,eye_pupil__1__logistic__participant__1__0.3__0.0,eye_pupil__1__logistic__participant,eye_pupil,1,logistic,participant,1,0.3,0.0,0.3169558272312192
5,3,eye_pupil__1__logistic__participant__1__0.3__0.3,eye_pupil__1__logistic__participant,eye_pupil,1,logistic,participant,1,0.3,0.3,0.31184811351469727
5,3,eye_pupil__1__logistic__participant__4__-0.3__-0.3,eye_pupil__1__logistic__participant,eye_pupil,1,logistic,participant,4,-0.3,-0.3,0.32078113306348743
5,3,eye_pupil__1__logistic__participant__4__-0.3__0.0,eye_pupil__1__logistic__participant,eye_pupil,1,logistic,participant,4,-0.3,0.0,0.3298286115021604
5,3,eye_pupil__1__logistic__participant__4__-0.3__0.3,eye_pupil__1__logistic__participant,eye_pupil,1,logistic,participant,4,-0.3,0.3,0.33248973649551056
5,3,eye_pupil__1__logistic__participant__4__0.0__-0.3,eye_pupil__1__logistic__participant,eye_pupil,1,logistic,participant,4,0.0,-0.3,0.33028794140764883
5,3,eye_pupil__1__logistic__participant__4__0.0__0.0,eye_pupil__1__logistic__participant,eye_pupil,1,logistic,participant,4,0.0,0.0,0.32362198746125975
5,3,eye_pupil__1__logistic__participant__4__0.0__0.3,eye_pupil__1__logistic__participant,eye_pupil,1,logistic,participant,4,0.0,0.3,0.3332284313518525
5,3,eye_pupil__1__logistic__participant__4__0.3__-0.3,eye_pupil__1__logistic__participant,eye_pupil,1,logistic,participant,4,0.3,-0.3,0.32914638214372793
5,3,eye_pupil__1__logistic__participant__4__0.3__0.0,eye_pupil__1__logistic__participant,eye_pupil,1,logistic,participant,4,0.3,0.0,0.31478558033761017
5,3,eye_pupil__1__logistic__participant__4__0.3__0.3,eye_pupil__1__logistic__participant,eye_pupil,1,logistic,participant,4,0.3,0.3,0.31729237784009706
5,3,eye_pupil__1__ordinal__global__1__-0.3__-0.3,eye_pupil__1__ordinal__global,eye_pupil,1,ordinal,global,1,-0.3,-0.3,0.32452772594561796
5,3,eye_pupil__1__ordinal__global__1__-0.3__0.0,eye_pupil__1__ordinal__global,eye_pupil,1,ordinal,global,1,-0.3,0.0,0.33394965646290636
5,3,eye_pupil__1__ordinal__global__1__-0.3__0.3,eye_pupil__1__ordinal__global,eye_pupil,1,ordinal,global,1,-0.3,0.3,0.3313435226029927
5,3,eye_pupil__1__ordinal__global__1__0.0__-0.3,eye_pupil__1__ordinal__global,eye_pupil,1,ordinal,global,1,0.0,-0.3,0.31711691667687875
5,3,eye_pupil__1__ordinal__global__1__0.0__0.0,eye_pupil__1__ordinal__global,eye_pupil,1,ordinal,global,1,0.0,0.0,0.3137147124131793
5,3,eye_pupil__1__ordinal__global__1__0.0__0.3,eye_pupil__1__ordinal__global,eye_pupil,1,ordinal,global,1,0.0,0.3,0.32858962360225136
5,3,eye_pupil__1__ordinal__global__1__0.3__-0.3,eye_pupil__1__ordinal__global,eye_pupil,1,ordinal,global,1,0.3,-0.3,0.329443682536718
5,3,eye_pupil__1__ordinal__global__1__0.3__0.0,eye_pupil__1__ordinal__global,eye_pupil,1,ordinal,global,1,0.3,0.0,0.32648204030450406
5,3,eye_pupil__1__ordinal__global__1__0.3__0.3,eye_pupil__1__ordinal__global,eye_pupil,1,ordinal,global,1,0.3,0.3,0.3168572390989332
5,3,eye_pupil__1__ordinal__global__4__-0.3__-0.3,eye_pupil__1__ordinal__global,eye_pupil,1,ordinal,global,4,-0.3,-0.3,0.32429740386031514
5,3,eye_pupil__1__ordinal__global__4__-0.3__0.0,eye_pupil__1__ordinal__global,eye_pupil,1,ordinal,global,4,-0.3,0.0,0.3254222433444156
5,3,eye_pupil__1__ordinal__global__4__-0.3__0.3,eye_pupil__1__ordinal__global,eye_pupil,1,ordinal,global,4,-0.3,0.3,0.33169138431077566
5,3,eye_pupil__1__ordinal__global__4__0.0__-0.3,eye_pupil__1__ordinal__global,eye_pupil,1,ordinal,global,4,0.0,-0.3,0.3291524690341521
5,3,eye_pupil__1__ordinal__global__4__0.0__0.0,eye_pupil__1__ordinal__global,eye_pupil,1,ordinal,global,4,0.0,0.0,0.31511034795831555
5,3,eye_pupil__1__ordinal__global__4__0.0__0.3,eye_pupil__1__ordinal__global,eye_pupil,1,ordinal,global,4,0.0,0.3,0.3304219021589405
5,3,eye_pupil__1__ordinal__global__4__0.3__-0.3,eye_pupil__1__ordinal__global,eye_pupil,1,ordinal,global,4,0.3,-0.3,0.3306437601403486
5,3,eye_pupil__1__ordinal__global__4__0.3__0.0,eye_pupil__1__ordinal__global,eye_pupil,1,ordinal,global,4,0.3,0.0,0.32468813241539624
5,3,eye_pupil__1__ordinal__global__4__0.3__0.3,eye_pupil__1__ordinal__global,eye_pupil,1,ordinal,global,4,0.3,0.3,0.32005647227085815
5,3,eye_pupil__1__ordinal__participant__1__-0.3__-0.3,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,1,-0.3,-0.3,0.3216584330451124
5,3,eye_pupil__1__ordinal__participant__1__-0.3__0.0,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,1,-0.3,0.0,0.3218624505976879
5,3,eye_pupil__1__ordinal__participant__1__-0.3__0.3,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,1,-0.3,0.3,0.3327488646848714
5,3,eye_pupil__1__ordinal__participant__1__0.0__-0.3,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,1,0.0,-0.3,0.33262112231925345
5,3,eye_pupil__1__ordinal__participant__1__0.0__0.0,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,1,0.0,0.0,0.31290090037406965
5,3,eye_pupil__1__ordinal__participant__1__0.0__0.3,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,1,0.0,0.3,0.3310454160068047
5,3,eye_pupil__1__ordinal__participant__1__0.3__-0.3,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,1,0.3,-0.3,0.32951623354504495
5,3,eye_pupil__1__ordinal__participant__1__0.3__0.0,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,1,0.3,0.0,0.31657825155374597
5,3,eye_pupil__1__ordinal__participant__1__0.3__0.3,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,1,0.3,0.3,0.31220601513220675
5,3,eye_pupil__1__ordinal__participant__4__-0.3__-0.3,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,4,-0.3,-0.3,0.31966255398682863
5,3,eye_pupil__1__ordinal__participant__4__-0.3__0.0,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,4,-0.3,0.0,0.32885489039189
5,3,eye_pupil__1__ordinal__participant__4__-0.3__0.3,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,4,-0.3,0.3,0.33248973649551056
5,3,eye_pupil__1__ordinal__participant__4__0.0__-0.3,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,4,0.0,-0.3,0.33231301565088606
5,3,eye_pupil__1__ordinal__participant__4__0.0__0.0,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,4,0.0,0.0,0.3214802624596738
5,3,eye_pupil__1__ordinal__participant__4__0.0__0.3,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,4,0.0,0.3,0.3325590390157935
5,3,eye_pupil__1__ordinal__participant__4__0.3__-0.3,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,4,0.3,-0.3,0.3287350509342492
5,3,eye_pupil__1__ordinal__participant__4__0.3__0.0,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,4,0.3,0.0,0.31581908709506945
5,3,eye_pupil__1__ordinal__participant__4__0.3__0.3,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,4,0.3,0.3,0.3163863150425535
5,3,eye_pupil__1__catboost__global__1__-0.3__-0.3,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,1,-0.3,-0.3,0.32304195828149335
5,3,eye_pupil__1__catboost__global__1__-0.3__0.0,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,1,-0.3,0.0,0.3345037249841755
5,3,eye_pupil__1__catboost__global__1__-0.3__0.3,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,1,-0.3,0.3,0.3426176174076156
5,3,eye_pupil__1__catboost__global__1__0.0__-0.3,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,1,0.0,-0.3,0.32386290269958234
5,3,eye_pupil__1__catboost__global__1__0.0__0.0,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,1,0.0,0.0,0.32261735050005713
5,3,eye_pupil__1__catboost__global__1__0.0__0.3,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,1,0.0,0.3,0.3427313897069863
5,3,eye_pupil__1__catboost__global__1__0.3__-0.3,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,1,0.3,-0.3,0.3337902599130714
5,3,eye_pupil__1__catboost__global__1__0.3__0.0,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,1,0.3,0.0,0.33048591531455274
5,3,eye_pupil__1__catboost__global__1__0.3__0.3,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,1,0.3,0.3,0.32945405731013533
5,3,eye_pupil__1__catboost__global__4__-0.3__-0.3,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,4,-0.3,-0.3,0.32844167386489337
5,3,eye_pupil__1__catboost__global__4__-0.3__0.0,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,4,-0.3,0.0,0.3321896415952177
5,3,eye_pupil__1__catboost__global__4__-0.3__0.3,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,4,-0.3,0.3,0.3410383079873221
5,3,eye_pupil__1__catboost__global__4__0.0__-0.3,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,4,0.0,-0.3,0.3288477744466163
5,3,eye_pupil__1__catboost__global__4__0.0__0.0,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,4,0.0,0.0,0.32719361815356474
5,3,eye_pupil__1__catboost__global__4__0.0__0.3,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,4,0.0,0.3,0.34235445853406077
5,3,eye_pupil__1__catboost__global__4__0.3__-0.3,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,4,0.3,-0.3,0.3437495198873146
5,3,eye_pupil__1__catboost__global__4__0.3__0.0,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,4,0.3,0.0,0.3432182033836093
5,3,eye_pupil__1__catboost__global__4__0.3__0.3,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,4,0.3,0.3,0.3441896651594934
5,3,eye_pupil__1__catboost__participant__1__-0.3__-0.3,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,1,-0.3,-0.3,0.31754436022015003
5,3,eye_pupil__1__catboost__participant__1__-0.3__0.0,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,1,-0.3,0.0,0.33564528621757334
5,3,eye_pupil__1__catboost__participant__1__-0.3__0.3,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,1,-0.3,0.3,0.3355552269274161
5,3,eye_pupil__1__catboost__participant__1__0.0__-0.3,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,1,0.0,-0.3,0.3284916097426676
5,3,eye_pupil__1__catboost__participant__1__0.0__0.0,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,1,0.0,0.0,0.32097846998810714
5,3,eye_pupil__1__catboost__participant__1__0.0__0.3,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,1,0.0,0.3,0.3346918225644038
5,3,eye_pupil__1__catboost__participant__1__0.3__-0.3,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,1,0.3,-0.3,0.3337252842386806
5,3,eye_pupil__1__catboost__participant__1__0.3__0.0,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,1,0.3,0.0,0.3263104460873463
5,3,eye_pupil__1__catboost__participant__1__0.3__0.3,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,1,0.3,0.3,0.3185907347879798
5,3,eye_pupil__1__catboost__participant__4__-0.3__-0.3,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,4,-0.3,-0.3,0.3183602363964763
5,3,eye_pupil__1__catboost__participant__4__-0.3__0.0,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,4,-0.3,0.0,0.3431238140799207
5,3,eye_pupil__1__catboost__participant__4__-0.3__0.3,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,4,-0.3,0.3,0.33325266653248664
5,3,eye_pupil__1__catboost__participant__4__0.0__-0.3,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,4,0.0,-0.3,0.33514197442657206
5,3,eye_pupil__1__catboost__participant__4__0.0__0.0,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,4,0.0,0.0,0.3275202066662804
5,3,eye_pupil__1__catboost__participant__4__0.0__0.3,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,4,0.0,0.3,0.3343389146349888
5,3,eye_pupil__1__catboost__participant__4__0.3__-0.3,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,4,0.3,-0.3,0.3352182898169204
5,3,eye_pupil__1__catboost__participant__4__0.3__0.0,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,4,0.3,0.0,0.3302655315122833
5,3,eye_pupil__1__catboost__participant__4__0.3__0.3,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,4,0.3,0.3,0.31996219095490985
5,3,eye_pupil__8__logistic__global__1__-0.3__-0.3,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,1,-0.3,-0.3,0.3257197427939461
5,3,eye_pupil__8__logistic__global__1__-0.3__0.0,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,1,-0.3,0.0,0.30570086925097806
5,3,eye_pupil__8__logistic__global__1__-0.3__0.3,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,1,-0.3,0.3,0.31231625063133694
5,3,eye_pupil__8__logistic__global__1__0.0__-0.3,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,1,0.0,-0.3,0.33862453155252537
5,3,eye_pupil__8__logistic__global__1__0.0__0.0,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,1,0.0,0.0,0.31088265365352513
5,3,eye_pupil__8__logistic__global__1__0.0__0.3,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,1,0.0,0.3,0.29032284644089257
5,3,eye_pupil__8__logistic__global__1__0.3__-0.3,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,1,0.3,-0.3,0.33519703953951235
5,3,eye_pupil__8__logistic__global__1__0.3__0.0,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,1,0.3,0.0,0.3155184617236226
5,3,eye_pupil__8__logistic__global__1__0.3__0.3,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,1,0.3,0.3,0.2886692003277245
5,3,eye_pupil__8__logistic__global__4__-0.3__-0.3,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,4,-0.3,-0.3,0.32506224768364916
5,3,eye_pupil__8__logistic__global__4__-0.3__0.0,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,4,-0.3,0.0,0.31000080851485873
5,3,eye_pupil__8__logistic__global__4__-0.3__0.3,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,4,-0.3,0.3,0.3188744981150384
5,3,eye_pupil__8__logistic__global__4__0.0__-0.3,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,4,0.0,-0.3,0.3363516704765719
5,3,eye_pupil__8__logistic__global__4__0.0__0.0,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,4,0.0,0.0,0.3001087392811702
5,3,eye_pupil__8__logistic__global__4__0.0__0.3,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,4,0.0,0.3,0.29403088620157375
5,3,eye_pupil__8__logistic__global__4__0.3__-0.3,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,4,0.3,-0.3,0.3283675834185446
5,3,eye_pupil__8__logistic__global__4__0.3__0.0,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,4,0.3,0.0,0.3159343288165968
5,3,eye_pupil__8__logistic__global__4__0.3__0.3,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,4,0.3,0.3,0.2831771512421122
5,3,eye_pupil__8__logistic__participant__1__-0.3__-0.3,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,1,-0.3,-0.3,0.3210346610399482
5,3,eye_pupil__8__logistic__participant__1__-0.3__0.0,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,1,-0.3,0.0,0.3017514469715419
5,3,eye_pupil__8__logistic__participant__1__-0.3__0.3,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,1,-0.3,0.3,0.31141314104347356
5,3,eye_pupil__8__logistic__participant__1__0.0__-0.3,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,1,0.0,-0.3,0.3298103883067951
5,3,eye_pupil__8__logistic__participant__1__0.0__0.0,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,1,0.0,0.0,0.30107478639856133
5,3,eye_pupil__8__logistic__participant__1__0.0__0.3,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,1,0.0,0.3,0.28644697546180387
5,3,eye_pupil__8__logistic__participant__1__0.3__-0.3,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,1,0.3,-0.3,0.32547731928601176
5,3,eye_pupil__8__logistic__participant__1__0.3__0.0,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,1,0.3,0.0,0.30211244312302077
5,3,eye_pupil__8__logistic__participant__1__0.3__0.3,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,1,0.3,0.3,0.2855837398449849
5,3,eye_pupil__8__logistic__participant__4__-0.3__-0.3,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,4,-0.3,-0.3,0.32257446697533776
5,3,eye_pupil__8__logistic__participant__4__-0.3__0.0,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,4,-0.3,0.0,0.3016152967837845
5,3,eye_pupil__8__logistic__participant__4__-0.3__0.3,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,4,-0.3,0.3,0.31357032476320434
5,3,eye_pupil__8__logistic__participant__4__0.0__-0.3,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,4,0.0,-0.3,0.33153307029367524
5,3,eye_pupil__8__logistic__participant__4__0.0__0.0,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,4,0.0,0.0,0.2928800498053731
5,3,eye_pupil__8__logistic__participant__4__0.0__0.3,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,4,0.0,0.3,0.29114616700520896
5,3,eye_pupil__8__logistic__participant__4__0.3__-0.3,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,4,0.3,-0.3,0.3235011705872743
5,3,eye_pupil__8__logistic__participant__4__0.3__0.0,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,4,0.3,0.0,0.30435729264363603
5,3,eye_pupil__8__logistic__participant__4__0.3__0.3,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,4,0.3,0.3,0.28503825162111224
5,3,eye_pupil__8__ordinal__global__1__-0.3__-0.3,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,1,-0.3,-0.3,0.32511529221802066
5,3,eye_pupil__8__ordinal__global__1__-0.3__0.0,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,1,-0.3,0.0,0.30606262199612005
5,3,eye_pupil__8__ordinal__global__1__-0.3__0.3,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,1,-0.3,0.3,0.3117880949513141
5,3,eye_pupil__8__ordinal__global__1__0.0__-0.3,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,1,0.0,-0.3,0.3362758549019107
5,3,eye_pupil__8__ordinal__global__1__0.0__0.0,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,1,0.0,0.0,0.3078154723312256
5,3,eye_pupil__8__ordinal__global__1__0.0__0.3,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,1,0.0,0.3,0.29118972964463974
5,3,eye_pupil__8__ordinal__global__1__0.3__-0.3,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,1,0.3,-0.3,0.3370653618085884
5,3,eye_pupil__8__ordinal__global__1__0.3__0.0,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,1,0.3,0.0,0.3186952772432961
5,3,eye_pupil__8__ordinal__global__1__0.3__0.3,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,1,0.3,0.3,0.2847879944311386
5,3,eye_pupil__8__ordinal__global__4__-0.3__-0.3,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,4,-0.3,-0.3,0.32849542067113807
5,3,eye_pupil__8__ordinal__global__4__-0.3__0.0,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,4,-0.3,0.0,0.3063110441982396
5,3,eye_pupil__8__ordinal__global__4__-0.3__0.3,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,4,-0.3,0.3,0.3132563193283081
5,3,eye_pupil__8__ordinal__global__4__0.0__-0.3,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,4,0.0,-0.3,0.33464384325946417
5,3,eye_pupil__8__ordinal__global__4__0.0__0.0,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,4,0.0,0.0,0.29478025990115453
5,3,eye_pupil__8__ordinal__global__4__0.0__0.3,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,4,0.0,0.3,0.291514435685916
5,3,eye_pupil__8__ordinal__global__4__0.3__-0.3,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,4,0.3,-0.3,0.3310751246493585
5,3,eye_pupil__8__ordinal__global__4__0.3__0.0,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,4,0.3,0.0,0.316237267857848
5,3,eye_pupil__8__ordinal__global__4__0.3__0.3,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,4,0.3,0.3,0.2775954632178633
5,3,eye_pupil__8__ordinal__participant__1__-0.3__-0.3,eye_pupil__8__ordinal__participant,eye_pupil,8,ordinal,participant,1,-0.3,-0.3,0.3250898491709874
