fold,id,epoch,smoothing,score
4,g07,4,8,0.3148707750076833
4,g07,4,32,0.3146609498921978
4,g07,8,1,0.33519823054885006
4,g07,8,8,0.31536859887613394
4,g07,8,32,0.2997123508613953
4,g07,16,1,0.3370360665897837
4,g07,16,8,0.32354411794571164
4,g07,16,32,0.3114150129923142
4,g08,2,1,0.3431993105145117
4,g08,2,8,0.34296595851202516
4,g08,2,32,0.32852125323899517
4,g08,4,1,0.34360555939143206
4,g08,4,8,0.3285775620982564
4,g08,4,32,0.3101162729942786
4,g08,8,1,0.3288329991950289
4,g08,8,8,0.33547406339981034
4,g08,8,32,0.32110927047959287
4,g08,16,1,0.3349662769582916
4,g08,16,8,0.35386961541815715
4,g08,16,32,0.34155195326273635
4,g09,2,1,0.3555574693497704
4,g09,2,8,0.35074910028428763
4,g09,2,32,0.3425729230809878
4,g09,4,1,0.35125633430243913
4,g09,4,8,0.34288633818476333
4,g09,4,32,0.3244356588850274
4,g09,8,1,0.33527885532975366
4,g09,8,8,0.3251096673799812
4,g09,8,32,0.30273012169854874
4,g09,16,1,0.3295782982445735
4,g09,16,8,0.3202058040276254
4,g09,16,32,0.30260983365453237
4,g10,2,1,0.3290725335727249
4,g10,2,8,0.3139279307150206
4,g10,2,32,0.3032709566618202
4,g10,4,1,0.32335398141382
4,g10,4,8,0.3353150188927743
4,g10,4,32,0.3316361224485477
4,g10,8,1,0.33150054417880637
4,g10,8,8,0.33566176921096014
4,g10,8,32,0.3225824047902993
4,g10,16,1,0.31083974844105666
4,g10,16,8,0.3142269334300377
4,g10,16,32,0.31138970918669684
4,g11,2,1,0.3346645020031362
4,g11,2,8,0.3252665598453415
4,g11,2,32,0.3067649641708912
4,g11,4,1,0.32639841006069015
4,g11,4,8,0.3185988198406039
4,g11,4,32,0.30018439708655853
4,g11,8,1,0.326346351533815
4,g11,8,8,0.32962000933497565
4,g11,8,32,0.31286906548497523
4,g11,16,1,0.323446153097707
4,g11,16,8,0.33122276090584996
4,g11,16,32,0.312987627019088
4,g12,2,1,0.3198618692030192
4,g12,2,8,0.2958882229166414
4,g12,2,32,0.2785738100943923
4,g12,4,1,0.33320446401464704
4,g12,4,8,0.3148240691631231
4,g12,4,32,0.3021907725818274
4,g12,8,1,0.3219548424680063
4,g12,8,8,0.3198153498023798
4,g12,8,32,0.3090273598398616
4,g12,16,1,0.3325798252257513
4,g12,16,8,0.3437648284233835
4,g12,16,32,0.34234520408204566
4,g13,2,1,0.3306845130255864
4,g13,2,8,0.32631513945725943
4,g13,2,32,0.3185340851747596
4,g13,4,1,0.3421690749557889
4,g13,4,8,0.3118033589764066
4,g13,4,32,0.30212352995334113
4,g13,8,1,0.3281292093035887
4,g13,8,8,0.3253017268869392
4,g13,8,32,0.3086686307164115
4,g13,16,1,0.3256605386012732
4,g13,16,8,0.325626597971548
4,g13,16,32,0.309505458454182
4,g14,2,1,0.3322497246105014
4,g14,2,8,0.31739953160278217
4,g14,2,32,0.31408528202940295
4,g14,4,1,0.3261125630377024
4,g14,4,8,0.3322638492850774
4,g14,4,32,0.3168513771921808
4,g14,8,1,0.3252177011743426
4,g14,8,8,0.3167954805834892
4,g14,8,32,0.3034450880315971
4,g14,16,1,0.31254199041677116
4,g14,16,8,0.31644047315008345
4,g14,16,32,0.3151069666130238
4,g15,2,1,0.33898356315425304
4,g15,2,8,0.32682621852171
4,g15,2,32,0.3101868910089802
4,g15,4,1,0.3272940684187653
4,g15,4,8,0.32383685076906493
4,g15,4,32,0.31206963628369006
4,g15,8,1,0.3137405368257103
4,g15,8,8,0.31185728097429405
4,g15,8,32,0.3071247324651174
4,g15,16,1,0.30927350740916054
