model_id,fold,scope,seed,participant,score
fold3_hgb_20260912,3,hgb,20260912,P27,0.3952241307080017
fold3_hgb_20260912,3,hgb,20260912,P36,0.3890126464787098
fold3_hgb_20260912,3,hgb,20260912,P46,0.39668367346938777
fold3_hgb_20260912,3,hgb,20260912,P8,0.3313131313131313
fold3_qda_20260911,3,qda,20260911,P18,0.3524416135881104
fold3_qda_20260911,3,qda,20260911,P27,0.35497835497835495
fold3_qda_20260911,3,qda,20260911,P36,0.307843137254902
fold3_qda_20260911,3,qda,20260911,P46,0.524234693877551
fold3_qda_20260911,3,qda,20260911,P8,0.3269537480063796
fold3_qda_20260912,3,qda,20260912,P18,0.3524416135881104
fold3_qda_20260912,3,qda,20260912,P27,0.35497835497835495
fold3_qda_20260912,3,qda,20260912,P36,0.307843137254902
fold3_qda_20260912,3,qda,20260912,P46,0.524234693877551
fold3_qda_20260912,3,qda,20260912,P8,0.3269537480063796
fold3_fusion_logistic_20260911,3,fusion_logistic,20260911,P18,0.2802547770700637
fold3_fusion_logistic_20260911,3,fusion_logistic,20260911,P27,0.5205418237676303
fold3_fusion_logistic_20260911,3,fusion_logistic,20260911,P36,0.3521058127392969
fold3_fusion_logistic_20260911,3,fusion_logistic,20260911,P46,0.3762755102040816
fold3_fusion_logistic_20260911,3,fusion_logistic,20260911,P8,0.34851522746259594
fold3_fusion_logistic_20260912,3,fusion_logistic,20260912,P18,0.2802547770700637
fold3_fusion_logistic_20260912,3,fusion_logistic,20260912,P27,0.5205418237676303
fold3_fusion_logistic_20260912,3,fusion_logistic,20260912,P36,0.3521058127392969
fold3_fusion_logistic_20260912,3,fusion_logistic,20260912,P46,0.3762755102040816
fold3_fusion_logistic_20260912,3,fusion_logistic,20260912,P8,0.34851522746259594
fold3_fusion_lda_20260911,3,fusion_lda,20260911,P18,0.26963906581740976
fold3_fusion_lda_20260911,3,fusion_lda,20260911,P27,0.5205697528278174
fold3_fusion_lda_20260911,3,fusion_lda,20260911,P36,0.359983756816336
fold3_fusion_lda_20260911,3,fusion_lda,20260911,P46,0.4094387755102041
fold3_fusion_lda_20260911,3,fusion_lda,20260911,P8,0.3357484620642515
fold3_fusion_lda_20260912,3,fusion_lda,20260912,P18,0.26963906581740976
fold3_fusion_lda_20260912,3,fusion_lda,20260912,P27,0.5205697528278174
fold3_fusion_lda_20260912,3,fusion_lda,20260912,P36,0.359983756816336
fold3_fusion_lda_20260912,3,fusion_lda,20260912,P46,0.4094387755102041
fold3_fusion_lda_20260912,3,fusion_lda,20260912,P8,0.3357484620642515
fold3_fusion_20260911,3,fusion,20260911,P18,0.26963906581740976
fold3_fusion_20260911,3,fusion,20260911,P27,0.5205697528278174
fold3_fusion_20260911,3,fusion,20260911,P36,0.359983756816336
fold3_fusion_20260911,3,fusion,20260911,P46,0.4094387755102041
fold3_fusion_20260911,3,fusion,20260911,P8,0.3357484620642515
fold3_fusion_20260912,3,fusion,20260912,P18,0.26963906581740976
fold3_fusion_20260912,3,fusion,20260912,P27,0.5205697528278174
fold3_fusion_20260912,3,fusion,20260912,P36,0.359983756816336
fold3_fusion_20260912,3,fusion,20260912,P46,0.4094387755102041
fold3_fusion_20260912,3,fusion,20260912,P8,0.3357484620642515
fold4_all_20260911,4,all,20260911,P20,0.33381226053639845
