task,kind,subset,architecture,seed,split,feature,participant,temporal_importance,baseline_importance,differential_importance
arousal_primary_6s,classification,full,LSTM,20260907,validation,gaze_dispersion_2d_px,P28,0.00485821391861665,0.006230727371666999,-0.0013725134530503495
arousal_primary_6s,classification,full,LSTM,20260907,validation,gaze_dispersion_2d_px,P31,-0.011623931623931582,-0.012649572649572605,0.001025641025641023
arousal_primary_6s,classification,full,LSTM,20260907,validation,gaze_dispersion_2d_px,P32,0.011040723981900424,0.021589511544262696,-0.010548787562362272
arousal_primary_6s,classification,full,LSTM,20260907,validation,gaze_dispersion_2d_px,P38,-0.005544053370140312,0.009268670138235369,-0.014812723508375682
arousal_primary_6s,classification,full,LSTM,20260907,validation,gaze_dispersion_2d_px,P41,-0.0033869731800766356,0.014180623973727446,-0.01756759715380408
arousal_primary_6s,classification,full,LSTM,20260907,validation,gaze_dispersion_2d_px,P47,0.02436686137731022,0.016996166278283143,0.007370695099027078
arousal_primary_6s,classification,full,LSTM,20260907,validation,gaze_dispersion_2d_px,P6,0.009151098000655477,-0.0011366764995083712,0.010287774500163849
arousal_primary_6s,classification,full,LSTM,20260907,validation,gaze_path_length_px,P23,0.002898550724637683,0.01932367149758456,-0.016425120772946878
arousal_primary_6s,classification,full,LSTM,20260907,validation,gaze_path_length_px,P28,-0.009414112098675842,0.008522280669931659,-0.0179363927686075
arousal_primary_6s,classification,full,LSTM,20260907,validation,gaze_path_length_px,P31,0.0006837606837606924,-0.004444444444444406,0.005128205128205099
arousal_primary_6s,classification,full,LSTM,20260907,validation,gaze_path_length_px,P32,0.0027218934911242164,-0.007877944077039123,0.01059983756816334
arousal_primary_6s,classification,full,LSTM,20260907,validation,gaze_path_length_px,P38,0.00819373862852123,-0.008442604094777983,0.016636342723299214
arousal_primary_6s,classification,full,LSTM,20260907,validation,gaze_path_length_px,P41,-0.008041598248494819,0.016444444444444473,-0.024486042692939292
arousal_primary_6s,classification,full,LSTM,20260907,validation,gaze_path_length_px,P47,0.003282632129508867,-0.009963183920186048,0.013245816049694915
arousal_primary_6s,classification,full,LSTM,20260907,validation,gaze_path_length_px,P6,0.0026876433956079413,0.008570304818092433,-0.005882661422484492
arousal_primary_6s,classification,full,LSTM,20260907,validation,fixation_count,P23,0.013043478260869535,-0.0004830917874396157,0.01352657004830915
arousal_primary_6s,classification,full,LSTM,20260907,validation,fixation_count,P28,0.006279097889836138,-0.0026906100731604265,0.008969707962996565
arousal_primary_6s,classification,full,LSTM,20260907,validation,fixation_count,P31,-0.0017094017094016812,0.0006837606837607702,-0.0023931623931624513
arousal_primary_6s,classification,full,LSTM,20260907,validation,fixation_count,P32,0.0011741501334261218,0.004325327764241782,-0.0031511776308156604
arousal_primary_6s,classification,full,LSTM,20260907,validation,fixation_count,P38,0.005000313695965897,-0.0005113244243678983,0.005511638120333795
arousal_primary_6s,classification,full,LSTM,20260907,validation,fixation_count,P41,0.00151724137931033,-0.0007553366174055665,0.0022725779967158965
arousal_primary_6s,classification,full,LSTM,20260907,validation,fixation_count,P47,-0.005643470207854107,0.012331323964038443,-0.01797479417189255
arousal_primary_6s,classification,full,LSTM,20260907,validation,fixation_count,P6,0.006532940019665668,-0.008287118977384433,0.014820058997050101
arousal_primary_6s,classification,full,LSTM,20260907,validation,fixation_total_ms,P23,-0.012077294685990336,-0.002898550724637683,-0.009178743961352653
arousal_primary_6s,classification,full,LSTM,20260907,validation,fixation_total_ms,P28,0.008452748050063486,0.002636193240220075,0.005816554809843411
arousal_primary_6s,classification,full,LSTM,20260907,validation,fixation_total_ms,P31,-0.0003418803418803296,-0.013333333333333286,0.012991452991452957
arousal_primary_6s,classification,full,LSTM,20260907,validation,fixation_total_ms,P32,0.003923889082260113,0.009061376029701817,-0.005137486947441704
arousal_primary_6s,classification,full,LSTM,20260907,validation,fixation_total_ms,P38,0.005035865905431125,0.0023987284856849976,0.002637137419746127
arousal_primary_6s,classification,full,LSTM,20260907,validation,fixation_total_ms,P41,0.0034701696770662372,0.0038226600985222015,-0.0003524904214559643
arousal_primary_6s,classification,full,LSTM,20260907,validation,fixation_total_ms,P47,0.012347294640762351,0.0012504837393960578,0.011096810901366293
arousal_primary_6s,classification,full,LSTM,20260907,validation,fixation_total_ms,P6,0.004738118649623024,0.006799082268108836,-0.002060963618485812
arousal_primary_6s,classification,full,LSTM,20260907,validation,fixation_mean_ms,P23,-0.007729468599033795,0.007246376811594202,-0.014975845410627998
arousal_primary_6s,classification,full,LSTM,20260907,validation,fixation_mean_ms,P28,-0.002258298567023376,-0.0072344156236774145,0.004976117056654039
arousal_primary_6s,classification,full,LSTM,20260907,validation,fixation_mean_ms,P31,-0.003076923076923055,6.661338147750939e-17,-0.0030769230769231216
arousal_primary_6s,classification,full,LSTM,20260907,validation,fixation_mean_ms,P32,0.011725258150597485,-0.005868430212321596,0.01759368836291908
arousal_primary_6s,classification,full,LSTM,20260907,validation,fixation_mean_ms,P38,-0.004198297676558505,0.006879352531526439,-0.011077650208084943
arousal_primary_6s,classification,full,LSTM,20260907,validation,fixation_mean_ms,P41,0.0015566502463054022,0.008021893814997284,-0.006465243568691882
arousal_primary_6s,classification,full,LSTM,20260907,validation,fixation_mean_ms,P47,0.014525191274796711,-0.0022634701015516677,0.01678866137634838
arousal_primary_6s,classification,full,LSTM,20260907,validation,fixation_mean_ms,P6,0.0032631923959356877,0.002961651917404151,0.00030154047853153676
arousal_primary_6s,classification,full,LSTM,20260907,validation,fixation_median_ms,P23,0.002898550724637727,-0.00048309178743959346,0.0033816425120773205
arousal_primary_6s,classification,full,LSTM,20260907,validation,fixation_median_ms,P28,0.009897817280367649,0.00043533466352256854,0.00946248261684508
arousal_primary_6s,classification,full,LSTM,20260907,validation,fixation_median_ms,P31,0.001025641025641033,-0.0006837606837605925,0.0017094017094016255
arousal_primary_6s,classification,full,LSTM,20260907,validation,fixation_median_ms,P32,-0.0011718296786170424,0.005912518853695326,-0.0070843485323123685
arousal_primary_6s,classification,full,LSTM,20260907,validation,fixation_median_ms,P38,0.005272183533053099,-0.0026235439278917694,0.007895727460944867
arousal_primary_6s,classification,full,LSTM,20260907,validation,fixation_median_ms,P41,0.001512862616310906,0.0003984674329502114,0.0011143951833606945
arousal_primary_6s,classification,full,LSTM,20260907,validation,fixation_median_ms,P47,0.002558041767242769,0.00021207337602142663,0.002345968391221342
arousal_primary_6s,classification,full,LSTM,20260907,validation,fixation_median_ms,P6,0.008578171091445385,0.0026745329400196917,0.005903638151425693
arousal_primary_6s,classification,full,LSTM,20260907,validation,saccade_count,P23,0.01014492753623184,-0.014492753623188415,0.024637681159420256
arousal_primary_6s,classification,full,LSTM,20260907,validation,saccade_count,P28,0.01255214946490114,0.004401717153395002,0.00815043231150614
arousal_primary_6s,classification,full,LSTM,20260907,validation,saccade_count,P31,0.0034188034188034288,0.0023931623931624513,0.0010256410256409775
arousal_primary_6s,classification,full,LSTM,20260907,validation,saccade_count,P32,-0.004336930038287534,0.020037127276946287,-0.024374057315233823
arousal_primary_6s,classification,full,LSTM,20260907,validation,saccade_count,P38,0.007112533199489723,-0.003434970826275163,0.010547504025764886
arousal_primary_6s,classification,full,LSTM,20260907,validation,saccade_count,P41,0.004591133004926096,0.006112753147235928,-0.0015216201423098319
arousal_primary_6s,classification,full,LSTM,20260907,validation,saccade_count,P47,0.006001367758114407,-0.005474740387917798,0.011476108146032206
arousal_primary_6s,classification,full,LSTM,20260907,validation,saccade_count,P6,0.003522779416584676,0.0141252048508686,-0.010602425434283923
arousal_primary_6s,classification,full,LSTM,20260907,validation,saccade_mean_ms,P23,-0.007729468599033807,-0.004830917874396134,-0.0028985507246376725
arousal_primary_6s,classification,full,LSTM,20260907,validation,saccade_mean_ms,P28,-1.5115786927843989e-05,-0.005922365318338485,0.005907249531410641
arousal_primary_6s,classification,full,LSTM,20260907,validation,saccade_mean_ms,P31,0.0037606837606837806,0.0191452991452992,-0.01538461538461542
arousal_primary_6s,classification,full,LSTM,20260907,validation,saccade_mean_ms,P32,0.0035247708550875554,0.00632788026453186,-0.0028031094094443047
arousal_primary_6s,classification,full,LSTM,20260907,validation,saccade_mean_ms,P38,0.00792396009787314,-0.00159043854696026,0.009514398644833399
arousal_primary_6s,classification,full,LSTM,20260907,validation,saccade_mean_ms,P41,-0.0019222769567597497,0.006489326765188874,-0.008411603721948624
arousal_primary_6s,classification,full,LSTM,20260907,validation,saccade_mean_ms,P47,0.0017213276365348196,0.002410344645178941,-0.0006890170086441215
arousal_primary_6s,classification,full,LSTM,20260907,validation,saccade_mean_ms,P6,-0.0002962962962963389,-0.0006057030481808722,0.00030940675188453334
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_both_valid_fraction,P23,-0.011594202898550732,-0.0033816425120772988,-0.008212560386473434
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_both_valid_fraction,P28,0.0017473849688614985,-0.0009190398452143533,0.0026664248140758516
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_both_valid_fraction,P31,0.0010256410256410443,0.0034188034188034734,-0.002393162393162429
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_both_valid_fraction,P32,-0.0023390184476157596,0.007864021348184248,-0.010203039795800006
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_both_valid_fraction,P38,0.00020703933747412417,0.0044712131668653956,-0.004264173829391271
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_both_valid_fraction,P41,-0.001501915708812307,0.006123700054734571,-0.007625615763546878
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_both_valid_fraction,P47,0.015512323363935866,-0.0013225163003408036,0.01683483966427667
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_both_valid_fraction,P6,0.010635201573254626,-0.007086201245493251,0.01772140281874788
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_mean_z,P23,0.015458937198067634,0.03236714975845412,-0.016908212560386483
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_mean_z,P28,0.012987484128423743,-0.018574278976963544,0.03156176310538729
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_mean_z,P31,0.008205128205128209,-0.0020512820512819997,0.010256410256410208
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_mean_z,P32,-0.008230653208028803,-0.015683954054994776,0.0074533008469659726
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_mean_z,P38,0.02245853984984423,0.011899533638664094,0.010559006211180135
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_mean_z,P41,0.0026469622331691035,0.011467980295566537,-0.008821018062397434
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_mean_z,P47,0.025339592016281574,0.006323223717796411,0.019016368298485162
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_mean_z,P6,0.0017633562766305676,-0.009178629957391016,0.010941986234021584
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_std_z,P23,0.004347826086956519,0.0019323671497584517,0.0024154589371980675
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_std_z,P28,0.0039966140637281876,-0.021240703791039362,0.02523731785476755
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_std_z,P31,0.0071794871794871986,-0.006495726495726451,0.01367521367521365
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_std_z,P32,0.0023738252697528607,0.0035572572224155884,-0.0011834319526627278
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_std_z,P38,0.0028692724344898447,-0.0011125750256184785,0.003981847460108323
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_std_z,P41,0.0015259989053092115,0.014139025725232669,-0.012613026819923457
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_std_z,P47,0.0032317208518065966,0.009503489124627252,-0.0062717682728206554
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_std_z,P6,0.0005873484103572135,-0.0029603408718452684,0.003547689282202482
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_min_z,P23,0.005314009661835717,0.0019323671497584404,0.0033816425120772767
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_min_z,P28,0.008074853376866841,-0.010402684563758402,0.018477537940625243
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_min_z,P31,0.0006837606837607035,0.0013675213675214738,-0.0006837606837607703
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_min_z,P32,-0.019317786286112117,0.018067061143984244,-0.03738484743009636
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_min_z,P38,-0.003427651253738173,-0.006072108246021279,0.0026444569922831063
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_min_z,P41,-1.0946907498643466e-05,0.007621237000547376,-0.007632183908046019
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_min_z,P47,0.02898629736185183,0.0006878907089386433,0.028298406652913187
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_min_z,P6,-0.009453949524746041,0.01182169780399871,-0.021275647328744752
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_max_z,P23,0.0009661835748792314,-0.006280193236714993,0.007246376811594225
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_max_z,P28,-0.003144083680996368,0.005233085434427687,-0.008377169115424054
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_max_z,P31,2.2204460492503132e-17,0.011623931623931693,-0.01162393162393167
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_max_z,P32,-0.01216382410952549,0.009880496577329156,-0.022044320686854645
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_max_z,P38,0.0028891398456616147,0.015462074157726335,-0.01257293431206472
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_max_z,P41,-0.0019178981937602701,0.007995621237000572,-0.009913519430760841
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_max_z,P47,0.009529811634600104,-0.0006244509288934608,0.010154262563493565
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_max_z,P6,0.0003002294329727317,-0.011577843330055692,0.011878072763028423
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_slope_z_s,P23,-0.013526570048309183,-0.0009661835748792314,-0.012560386473429951
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_slope_z_s,P28,0.0035280246689642913,-0.0026936332305459885,0.00622165789951028
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_slope_z_s,P31,0.0013675213675213738,0.010598290598290672,-0.009230769230769298
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_slope_z_s,P32,0.0027242139459333625,0.0035502958579881503,-0.0008260819120547878
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_slope_z_s,P38,-0.011582700713135474,-0.0020902607859129676,-0.009492439927222505
arousal_primary_6s,classification,full,LSTM,20260907,validation,pupil_slope_z_s,P41,0.008792556102900927,-0.0015281882868089292,0.010320744389709856
