fold,inner,representation,estimator,smoothing,score,evaluation_participants,fit_participants
2,1,recording_4,hgb,4,0.33474898468892383,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_4,hgb,8,0.34312323204861533,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_4,rbf,1,0.3232246267742446,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_4,rbf,4,0.32804109969714507,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_4,rbf,8,0.32071378793533084,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_8,logistic_0.01,1,0.363822275058178,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_8,logistic_0.01,4,0.3654601493891278,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_8,logistic_0.01,8,0.37425041782525487,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_8,logistic_0.1,1,0.3666917173507245,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_8,logistic_0.1,4,0.3666931712034339,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_8,logistic_0.1,8,0.37197280775986047,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_8,logistic_1,1,0.3647411945107966,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_8,logistic_1,4,0.36685936693528876,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_8,logistic_1,8,0.3734176156480333,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_8,hgb,1,0.3398841351543039,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_8,hgb,4,0.3575598487797557,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_8,hgb,8,0.35786071937316993,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_8,rbf,1,0.33832152265123405,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_8,rbf,4,0.3423064003752786,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_8,rbf,8,0.3432884988525462,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_16,logistic_0.01,1,0.3521164759183954,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_16,logistic_0.01,4,0.35686726283600684,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_16,logistic_0.01,8,0.3622292406588171,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_16,logistic_0.1,1,0.35519118620930185,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_16,logistic_0.1,4,0.3615476102629623,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_16,logistic_0.1,8,0.3643008479678144,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_16,logistic_1,1,0.3576855130860276,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_16,logistic_1,4,0.36109016722583676,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_16,logistic_1,8,0.36438032690747985,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_16,hgb,1,0.347825063561034,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_16,hgb,4,0.337672020427,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_16,hgb,8,0.34074094086186213,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_16,rbf,1,0.3259133493286184,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_16,rbf,4,0.32437745653685207,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,1,recording_16,rbf,8,0.3185834669896847,P13|P24|P26|P34|P36|P4|P48,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9
2,2,current,logistic_0.01,1,0.3460241181316897,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,current,logistic_0.01,4,0.36598641485885003,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,current,logistic_0.01,8,0.3690432903727815,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,current,logistic_0.1,1,0.3448149548331019,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,current,logistic_0.1,4,0.3688259567931243,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,current,logistic_0.1,8,0.36831211825427584,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,current,logistic_1,1,0.3466615762759827,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,current,logistic_1,4,0.3687986487612882,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,current,logistic_1,8,0.3695296990622657,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,current,hgb,1,0.3399028789227302,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,current,hgb,4,0.35853049844862045,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,current,hgb,8,0.35685332979496215,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,current,rbf,1,0.34230157609864975,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,current,rbf,4,0.35387414195062067,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,current,rbf,8,0.3505441196855629,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_4,logistic_0.01,1,0.3479920611736449,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_4,logistic_0.01,4,0.3539558778455654,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_4,logistic_0.01,8,0.3550690470665148,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_4,logistic_0.1,1,0.3438382144828764,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_4,logistic_0.1,4,0.3503460737415693,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_4,logistic_0.1,8,0.3587272751589966,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_4,logistic_1,1,0.341865929426216,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_4,logistic_1,4,0.351080492574726,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_4,logistic_1,8,0.3563777266881724,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_4,hgb,1,0.3363551144474135,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_4,hgb,4,0.34684083644697544,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_4,hgb,8,0.3421387212488675,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_4,rbf,1,0.3477447829176712,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_4,rbf,4,0.3524726876480438,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_4,rbf,8,0.34628205091538594,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_8,logistic_0.01,1,0.3478827093205639,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_8,logistic_0.01,4,0.35153098236192964,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_8,logistic_0.01,8,0.355572882072415,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_8,logistic_0.1,1,0.3443290124122519,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_8,logistic_0.1,4,0.34940551559056787,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_8,logistic_0.1,8,0.3493415696175085,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_8,logistic_1,1,0.3485078506163597,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_8,logistic_1,4,0.35000273529738274,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_8,logistic_1,8,0.3480594997471376,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_8,hgb,1,0.3428075488106866,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_8,hgb,4,0.34520625171478014,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_8,hgb,8,0.3495042711019859,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_8,rbf,1,0.3366028025484785,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_8,rbf,4,0.3453496193882221,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_8,rbf,8,0.3517423712901792,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_16,logistic_0.01,1,0.3469061990245087,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_16,logistic_0.01,4,0.3567071949482376,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_16,logistic_0.01,8,0.3554360704432195,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_16,logistic_0.1,1,0.3458280944629279,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_16,logistic_0.1,4,0.3581073597131502,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_16,logistic_0.1,8,0.3561679476994848,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_16,logistic_1,1,0.3443984053050927,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_16,logistic_1,4,0.3586177291504428,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_16,logistic_1,8,0.3559445688246252,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_16,hgb,1,0.32924147235087625,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_16,hgb,4,0.33415019170094135,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_16,hgb,8,0.333196000054512,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_16,rbf,1,0.34401778576154973,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_16,rbf,4,0.3524477214518124,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,segment_16,rbf,8,0.35383533788537586,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_4,logistic_0.01,1,0.3479920611736449,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_4,logistic_0.01,4,0.3539558778455654,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_4,logistic_0.01,8,0.3550690470665148,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_4,logistic_0.1,1,0.3438382144828764,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_4,logistic_0.1,4,0.3503460737415693,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_4,logistic_0.1,8,0.3587272751589966,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_4,logistic_1,1,0.341865929426216,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_4,logistic_1,4,0.351080492574726,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_4,logistic_1,8,0.3563777266881724,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_4,hgb,1,0.3363551144474135,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_4,hgb,4,0.34684083644697544,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_4,hgb,8,0.3421387212488675,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_4,rbf,1,0.3477447829176712,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_4,rbf,4,0.3524726876480438,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_4,rbf,8,0.34628205091538594,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_8,logistic_0.01,1,0.3478827093205639,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_8,logistic_0.01,4,0.35153098236192964,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_8,logistic_0.01,8,0.355572882072415,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_8,logistic_0.1,1,0.3443290124122519,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_8,logistic_0.1,4,0.34940551559056787,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_8,logistic_0.1,8,0.3493415696175085,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_8,logistic_1,1,0.3485078506163597,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_8,logistic_1,4,0.35000273529738274,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_8,logistic_1,8,0.3480594997471376,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_8,hgb,1,0.3428075488106866,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_8,hgb,4,0.34520625171478014,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_8,hgb,8,0.3495042711019859,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_8,rbf,1,0.3366028025484785,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_8,rbf,4,0.3453496193882221,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_8,rbf,8,0.3517423712901792,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_16,logistic_0.01,1,0.3469061990245087,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_16,logistic_0.01,4,0.3567071949482376,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_16,logistic_0.01,8,0.3554360704432195,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_16,logistic_0.1,1,0.3458280944629279,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_16,logistic_0.1,4,0.3581073597131502,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_16,logistic_0.1,8,0.3561679476994848,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_16,logistic_1,1,0.3443984053050927,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_16,logistic_1,4,0.3586177291504428,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_16,logistic_1,8,0.3559445688246252,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_16,hgb,1,0.32924147235087625,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_16,hgb,4,0.33415019170094135,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_16,hgb,8,0.333196000054512,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_16,rbf,1,0.34401778576154973,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_16,rbf,4,0.3524477214518124,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,2,recording_16,rbf,8,0.35383533788537586,P21|P22|P27|P3|P30|P43|P44,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9
2,3,current,logistic_0.01,1,0.3229283091215708,P18|P20|P33|P46|P8|P9,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48
2,3,current,logistic_0.01,4,0.31844302054388657,P18|P20|P33|P46|P8|P9,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48
2,3,current,logistic_0.01,8,0.30052237270520016,P18|P20|P33|P46|P8|P9,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48
2,3,current,logistic_0.1,1,0.3299927083199266,P18|P20|P33|P46|P8|P9,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48
2,3,current,logistic_0.1,4,0.3233354332856299,P18|P20|P33|P46|P8|P9,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48
2,3,current,logistic_0.1,8,0.3081753226670779,P18|P20|P33|P46|P8|P9,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48
2,3,current,logistic_1,1,0.3317914378683659,P18|P20|P33|P46|P8|P9,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48
2,3,current,logistic_1,4,0.32247018956848406,P18|P20|P33|P46|P8|P9,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48
2,3,current,logistic_1,8,0.30922308646724694,P18|P20|P33|P46|P8|P9,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48
2,3,current,hgb,1,0.34255566008986493,P18|P20|P33|P46|P8|P9,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48
2,3,current,hgb,4,0.3314569384850719,P18|P20|P33|P46|P8|P9,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48
2,3,current,hgb,8,0.31210070380986027,P18|P20|P33|P46|P8|P9,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48
2,3,current,rbf,1,0.33162358575155393,P18|P20|P33|P46|P8|P9,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48
2,3,current,rbf,4,0.320883198649401,P18|P20|P33|P46|P8|P9,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48
2,3,current,rbf,8,0.3261422717573602,P18|P20|P33|P46|P8|P9,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48
2,3,segment_4,logistic_0.01,1,0.3292093175011342,P18|P20|P33|P46|P8|P9,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48
2,3,segment_4,logistic_0.01,4,0.31229133704353707,P18|P20|P33|P46|P8|P9,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48
2,3,segment_4,logistic_0.01,8,0.2908226182976119,P18|P20|P33|P46|P8|P9,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48
2,3,segment_4,logistic_0.1,1,0.33179307277477155,P18|P20|P33|P46|P8|P9,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48
2,3,segment_4,logistic_0.1,4,0.31490161904493186,P18|P20|P33|P46|P8|P9,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48
2,3,segment_4,logistic_0.1,8,0.2935243728478027,P18|P20|P33|P46|P8|P9,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48
2,3,segment_4,logistic_1,1,0.33187385369230976,P18|P20|P33|P46|P8|P9,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48
2,3,segment_4,logistic_1,4,0.3169337088963094,P18|P20|P33|P46|P8|P9,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48
